0.087100	-27.427738	4.766470
0.109304	-27.506645	4.768858
0.080022	-27.506645	4.770228
0.079411	-27.506645	4.770158
0.124483	-27.585553	4.768370
0.123687	-27.506645	4.764706
0.111472	-27.427738	4.760952
0.122148	-27.506645	4.758482
0.149908	-27.506645	4.756455
0.131871	-27.427738	4.754831
0.125327	-27.506645	4.754183
0.101677	-27.506645	4.753687
0.100964	-27.427738	4.753322
0.123093	-27.427738	4.754303
0.173682	-27.427738	4.756902
0.189801	-27.427738	4.760659
0.177299	-27.427738	4.765185
0.181977	-27.427738	4.770158
0.169504	-27.427738	4.775320
0.134238	-27.427738	4.780463
0.127667	-27.506645	4.784814
0.149673	-27.506645	4.787189
0.160166	-27.506645	4.787359
0.159194	-27.427738	4.786450
0.135382	0.000000	0.000000
0.140218	0.000000	0.000000
0.116482	0.000000	0.000000
0.138523	0.000000	0.000000
0.183313	0.000000	0.000000
0.165105	0.000000	0.000000
0.152680	0.000000	0.000000
0.157434	0.000000	0.000000
0.167878	0.000000	0.000000
0.138305	0.000000	0.000000
0.137403	0.000000	0.000000
0.142213	0.000000	0.000000
0.129871	0.000000	0.000000
0.123288	0.000000	0.000000
0.150992	0.000000	0.000000
0.144319	0.000000	0.000000
0.143383	0.000000	0.000000
0.136737	0.000000	0.000000
0.101566	0.000000	0.000000
0.055117	0.000000	0.000000
0.065961	0.000000	0.000000
0.076758	0.000000	0.000000
0.087511	0.000000	0.000000
0.075377	0.000000	0.000000
0.057581	-27.506645	4.785362
0.028436	-27.506645	4.783553
0.010831	-27.427738	4.781248
0.021848	-27.506645	4.779252
0.032820	-27.506645	4.776939
0.072298	-27.506645	4.773839
0.060220	-27.506645	4.770231
0.013928	-27.506645	4.766348
-0.032174	-27.506645	4.762376
-0.066668	-27.506645	4.758460
-0.089599	-27.506645	4.754709
-0.066754	-27.506645	4.751202
-0.038292	-27.506645	4.747991
0.001474	-27.506645	4.745108
0.029656	-27.506645	4.742566
-0.016513	-27.585553	4.739748
-0.056783	-27.585553	4.735572
-0.091177	-27.506645	4.730487
-0.096879	-27.585553	4.725482
-0.079715	-27.585553	4.720077
-0.079753	-27.506645	4.714535
-0.091211	-27.585553	4.709678
-0.119753	-27.506645	4.705499
-0.102495	-27.585553	4.701969
-0.091018	-27.585553	4.698430
-0.096719	-27.585553	4.694377
-0.102396	-27.585553	4.690057
-0.108049	-27.585553	4.685669
-0.067996	-27.585553	4.681365
-0.062369	-27.585553	4.677260
-0.079607	-27.585553	4.673437
-0.068222	-27.585553	4.669948
-0.085435	-27.585553	4.666825
-0.113999	-27.585553	4.664079
-0.091052	-27.506645	4.662326
-0.062488	-27.664460	4.661388
-0.028331	-27.585553	4.659870
-0.005735	-27.585553	4.657954
-0.028915	-27.585553	4.656411
-0.069130	-27.664460	4.654585
-0.063499	-27.585553	4.651982
-0.075021	-27.585553	4.649482
-0.086497	-27.664460	4.647139
-0.069373	-27.664460	4.643756
-0.075161	-27.664460	4.639066
-0.058084	-27.664460	4.633519
-0.041076	-27.585553	4.628108
-0.041270	-27.664460	4.623588
-0.024332	-27.585553	4.619890
-0.041725	-27.585553	4.617556
-0.047627	-27.664460	4.616339
-0.070636	-27.585553	4.615398
-0.104971	-27.664460	4.614700
-0.133454	-27.664460	4.613591
-0.133269	-27.664460	4.611585
-0.075981	-27.664460	4.608956
-0.053189	-27.664460	4.605930
-0.087594	-27.664460	4.602697
-0.076176	-27.664460	4.599404
-0.053383	-27.664460	4.596170
-0.076366	-27.664460	4.593081
-0.064993	-27.664460	4.590200
-0.036536	-27.743368	4.586952
-0.071009	-27.664460	4.582907
-0.099630	-27.743368	4.578379
-0.099582	-27.743368	4.573004
-0.088114	-27.743368	4.566531
-0.088112	-27.664460	4.560039
-0.110952	-27.743368	4.554350
-0.122278	-27.664460	4.549455
-0.099294	-27.743368	4.545322
-0.087825	-27.743368	4.541284
-0.104954	-27.664460	4.537445
-0.070620	-27.743368	4.534496
-0.047847	-27.743368	4.531704
-0.042299	-27.743368	4.528503
-0.059614	-27.743368	4.525088
-0.088279	-27.743368	4.521616
-0.082565	-27.743368	4.518209
-0.076874	-27.743368	4.514958
-0.059786	-27.743368	4.511929
-0.042767	-27.743368	4.509165
-0.077211	-27.743368	4.506689
-0.111514	-27.822275	4.503896
-0.077152	-27.743368	4.500329
-0.060062	-27.743368	4.496898
-0.060173	-27.822275	4.493678
-0.060283	-27.822275	4.489487
-0.066103	-27.822275	4.484067
-0.066189	-27.822275	4.477873
-0.071985	-27.822275	4.471282
-0.117730	-27.822275	4.464592
-0.163286	-27.822275	4.458035
-0.151552	-27.743368	4.452403
-0.162706	-27.743368	4.448889
-0.139552	-27.822275	4.447108
-0.082230	-27.822275	4.445476
-0.036563	-27.822275	4.443392
-0.053897	-27.901183	4.440410
-0.094002	-27.822275	4.436216
-0.082549	-27.822275	4.431842
-0.076853	-27.901183	4.427467
-0.105442	-27.901183	4.421994
-0.111072	-27.822275	4.415851
-0.093838	-27.901183	4.410004
-0.105225	-27.822275	4.404567
-0.105145	-27.901183	4.399614
-0.105065	-27.822275	4.395186
-0.104985	-27.901183	4.391299
-0.059222	-27.901183	4.387332
-0.053618	-27.901183	4.382809
-0.070879	-27.822275	4.378620
-0.110911	-27.822275	4.376051
-0.122226	-27.822275	4.375422
-0.099233	-27.822275	4.376297
-0.093464	-27.901183	4.377680
-0.099140	-27.822275	4.378792
