-0.399052	-32.241093	-0.021937
-0.374298	-32.162185	-0.023062
-0.418165	-32.162185	-0.023819
-0.387615	-32.162185	-0.023655
-0.437130	-32.162185	-0.022789
-0.492149	-32.162185	-0.021412
-0.478414	-32.162185	-0.019688
-0.481861	-32.162185	-0.017752
-0.439608	-32.162185	-0.015713
-0.437495	-32.241093	-0.014277
-0.361152	-32.241093	-0.014581
-0.359353	-32.162185	-0.016210
-0.403240	-32.241093	-0.018184
-0.429813	-32.162185	-0.020362
-0.450562	-32.162185	-0.022010
-0.465511	-32.241093	-0.023202
-0.474685	-32.162185	-0.024622
-0.438133	-32.162185	-0.025558
-0.373176	-32.162185	-0.025475
-0.325612	-32.162185	-0.024614
-0.375314	-32.162185	-0.023185
-0.476202	-32.241093	-0.021982
-0.422494	-32.241093	-0.022224
-0.494628	-32.162185	-0.023566
-0.503649	-32.162185	-0.024473
-0.341319	-32.162185	-0.024403
-0.356669	0.000000	0.000000
-0.337692	0.000000	0.000000
-0.301657	0.000000	0.000000
-0.345712	0.000000	0.000000
-0.378161	0.000000	0.000000
-0.461867	0.000000	0.000000
-0.505253	0.000000	0.000000
-0.434251	0.000000	0.000000
-0.340693	0.000000	0.000000
-0.333170	0.000000	0.000000
-0.348516	0.000000	0.000000
-0.340953	0.000000	0.000000
-0.373391	0.000000	0.000000
-0.439953	0.000000	0.000000
-0.397743	0.000000	0.000000
-0.378543	0.000000	0.000000
-0.336576	0.000000	0.000000
-0.363301	0.000000	0.000000
-0.355651	0.000000	0.000000
-0.325188	0.000000	0.000000
-0.351949	0.000000	0.000000
-0.384307	0.000000	0.000000
-0.365136	0.000000	0.000000
-0.420273	0.000000	0.000000
-0.366684	0.000000	0.000000
-0.319022	0.000000	0.000000
-0.300103	-32.162185	-0.023586
-0.366912	-32.241093	-0.022839
-0.319238	-32.162185	-0.022787
-0.357411	-32.241093	-0.023268
-0.395423	-32.162185	-0.024143
-0.393303	-32.162185	-0.024675
-0.362637	-32.162185	-0.024311
-0.349223	-32.162185	-0.023271
-0.301598	-32.162185	-0.021747
-0.356951	-32.162185	-0.019899
-0.314998	-32.162185	-0.017861
-0.353158	-32.162185	-0.015742
-0.356896	-32.241093	-0.014243
-0.349194	-32.162185	-0.013883
-0.352940	-32.162185	-0.013790
-0.328116	-32.241093	-0.013905
-0.234866	-32.162185	-0.014792
-0.216230	-32.162185	-0.015626
-0.260480	-32.241093	-0.016393
-0.287415	-32.162185	-0.017702
-0.291396	-32.162185	-0.018768
-0.318198	-32.162185	-0.018997
-0.293494	-32.162185	-0.018579
-0.274598	-32.162185	-0.017677
-0.261487	-32.241093	-0.017050
-0.231296	-32.241093	-0.017888
-0.258328	-32.162185	-0.019822
-0.279537	-32.162185	-0.021300
-0.340627	-32.162185	-0.021766
-0.350071	-32.162185	-0.021442
-0.245266	-32.162185	-0.020523
-0.283645	-32.083278	-0.018560
-0.224789	-32.162185	-0.015242
-0.189012	-32.241093	-0.012223
-0.119117	-32.162185	-0.010763
-0.192265	-32.162185	-0.009924
-0.213717	-32.241093	-0.009589
-0.275051	-32.241093	-0.010883
-0.210504	-32.162185	-0.013385
-0.163350	-32.162185	-0.015500
-0.122097	-32.162185	-0.016636
-0.126693	-32.162185	-0.016985
-0.171241	-32.162185	-0.016721
-0.152790	-32.241093	-0.016613
-0.140123	-32.162185	-0.017245
-0.184609	-32.162185	-0.017806
-0.223200	-32.162185	-0.017680
-0.250210	-32.162185	-0.017029
-0.220003	-32.162185	-0.015999
-0.172786	-32.162185	-0.014709
-0.108629	-32.162185	-0.013260
-0.176070	-32.241093	-0.012353
-0.208970	-32.162185	-0.012506
-0.287416	-32.162185	-0.012849
-0.257041	-32.241093	-0.013327
-0.278180	-32.241093	-0.015127
