0.097665	-30.820758	1.289708
0.200359	-30.820758	1.293026
0.068507	-30.820758	1.297082
0.005719	-30.820758	1.301577
0.040265	-30.741851	1.306883
0.006145	-30.820758	1.313262
0.012137	-30.741851	1.320264
0.069498	-30.820758	1.327523
0.132335	-30.820758	1.334136
0.132100	-30.820758	1.339430
0.011948	-30.899666	1.342930
-0.073449	-30.820758	1.344330
-0.021447	-30.820758	1.344694
0.036052	-30.820758	1.344872
0.161840	-30.741851	1.345516
0.212878	-30.820758	1.347117
0.218023	-30.820758	1.348782
0.268828	-30.820758	1.349827
0.233768	-30.899666	1.349748
0.010410	-30.820758	1.348193
-0.109247	-30.741851	1.346790
0.017131	-30.820758	1.346782
0.148702	-30.741851	1.347842
0.062741	-30.741851	1.350305
0.051367	-30.741851	1.354382
0.177086	-30.741851	1.359568
0.210925	-30.741851	1.365441
0.084735	-30.741851	1.371658
-0.092332	0.000000	0.000000
-0.143045	0.000000	0.000000
-0.073631	0.000000	0.000000
0.183939	0.000000	0.000000
0.240592	0.000000	0.000000
0.057178	0.000000	0.000000
0.068666	0.000000	0.000000
0.114369	0.000000	0.000000
0.131333	0.000000	0.000000
0.159647	0.000000	0.000000
0.113611	0.000000	0.000000
0.073472	0.000000	0.000000
0.073470	0.000000	0.000000
0.153413	0.000000	0.000000
0.261578	0.000000	0.000000
0.203700	0.000000	0.000000
0.163188	0.000000	0.000000
0.071449	0.000000	0.000000
-0.059887	0.000000	0.000000
0.020598	0.000000	0.000000
0.146436	0.000000	0.000000
0.186102	0.000000	0.000000
0.122820	0.000000	0.000000
0.276788	0.000000	0.000000
0.350179	-30.741851	1.377942
0.183434	-30.741851	1.384082
-0.005471	-30.662943	1.390536
-0.010871	-30.741851	1.397646
0.046565	-30.741851	1.404419
0.126607	-30.662943	1.410723
0.080694	-30.741851	1.417086
0.040678	-30.662943	1.423296
0.052220	-30.741851	1.429194
0.109397	-30.741851	1.434052
0.114946	-30.741851	1.437345
0.223258	-30.662943	1.439951
0.336834	-30.741851	1.442569
0.261503	-30.662943	1.445112
0.089404	-30.741851	1.447520
-0.047730	-30.741851	1.449131
0.015561	-30.741851	1.449464
0.198509	-30.741851	1.448808
0.277921	-30.662943	1.448032
0.242799	-30.741851	1.447805
0.099323	-30.662943	1.448006
0.013538	-30.662943	1.449146
0.122256	-30.662943	1.451586
0.099190	-30.662943	1.454945
0.059087	-30.662943	1.458905
0.047700	-30.741851	1.462582
-0.015033	-30.741851	1.464695
-0.077509	-30.662943	1.465542
-0.008390	-30.741851	1.466012
0.049025	-30.741851	1.465559
0.060523	-30.741851	1.463798
0.106235	-30.741851	1.461090
0.123208	-30.741851	1.457740
0.117270	-30.662943	1.454621
-0.065664	-30.820758	1.451777
0.129032	-30.741851	1.447997
0.248697	-30.820758	1.443002
0.139457	-30.741851	1.437233
0.036374	-30.741851	1.431668
