2332.024066	0.641236	98.000000	86.000000	0.641236
2324.585420	0.531808	98.000000	86.000000	0.531808
2300.141829	0.479929	98.000000	86.000000	0.479929
2280.957520	0.376867	98.000000	86.000000	0.376867
2270.000079	0.428404	98.000000	86.000000	0.428404
2246.290623	0.542542	98.000000	86.000000	0.542542
2236.113322	0.599106	98.000000	86.000000	0.599106
2215.880066	0.683987	98.000000	86.000000	0.683987
2197.967367	0.699993	98.000000	86.000000	0.699993
2180.759822	0.618853	98.000000	86.000000	0.618853
2163.563183	0.578014	98.000000	86.000000	0.578014
2147.113622	0.531630	98.000000	86.000000	0.531630
2132.211211	0.588218	98.000000	86.000000	0.588218
2115.548439	0.638860	98.000000	86.000000	0.638860
2096.664213	0.460879	0.000000	0.000000	0.460879
2076.370784	0.346439	0.000000	0.000000	0.346439
2058.354550	0.569374	0.000000	0.000000	0.569374
2039.505791	0.757131	0.000000	0.000000	0.757131
2027.434374	0.584365	0.000000	0.000000	0.584365
2001.858846	0.463696	0.000000	0.000000	0.463696
1992.077775	0.474856	0.000000	0.000000	0.474856
1953.771588	0.348921	0.000000	0.000000	0.348921
1912.508484	0.212079	0.000000	0.000000	0.212079
1936.601616	0.275659	0.000000	0.000000	0.275659
1863.329064	0.276165	0.000000	0.000000	0.276165
1867.857108	0.339481	0.000000	0.000000	0.339481
1851.832501	0.356854	0.000000	0.000000	0.356854
1794.728883	0.379864	0.000000	0.000000	0.379864
1810.898967	0.414200	98.000000	86.000000	0.414200
1794.245494	0.448393	98.000000	86.000000	0.448393
1744.947652	0.436761	98.000000	86.000000	0.436761
1736.726773	0.396624	98.000000	86.000000	0.396624
1703.723726	0.310966	98.000000	86.000000	0.310966
1689.001478	0.282762	98.000000	86.000000	0.282762
1685.548114	0.260383	98.000000	86.000000	0.260383
1640.229406	0.072495	98.000000	86.000000	0.072495
1637.578184	0.079529	98.000000	86.000000	0.079529
1609.475857	0.103666	98.000000	86.000000	0.103666
1611.836299	0.144836	98.000000	86.000000	0.144836
1551.742084	0.111603	98.000000	86.000000	0.111603
1553.113528	0.078508	98.000000	86.000000	0.078508
1538.609578	0.051259	98.000000	86.000000	0.051259
1522.749606	0.121198	98.000000	86.000000	0.121198
1480.467434	0.042383	98.000000	86.000000	0.042383
1487.131795	-0.173155	98.000000	86.000000	-0.173155
1455.192154	-0.142264	98.000000	86.000000	-0.142264
1439.724062	-0.111497	98.000000	86.000000	-0.111497
1428.503437	0.033354	98.000000	86.000000	0.033354
1379.867818	-0.079352	98.000000	86.000000	-0.079352
1383.216829	-0.265828	98.000000	86.000000	-0.265828
1357.545458	-0.348751	98.000000	86.000000	-0.348751
1341.383570	-0.305702	98.000000	86.000000	-0.305702
1307.590647	-0.302798	98.000000	86.000000	-0.302798
1289.519606	-0.334164	98.000000	86.000000	-0.334164
1280.280575	-0.274031	98.000000	86.000000	-0.274031
1265.360902	-0.282665	98.000000	86.000000	-0.282665
1238.694453	-0.394045	98.000000	86.000000	-0.394045
1198.455861	-0.504964	98.000000	86.000000	-0.504964
1181.282750	-0.524058	98.000000	86.000000	-0.524058
1183.199539	-0.497384	98.000000	86.000000	-0.497384
1136.652609	-0.539338	98.000000	86.000000	-0.539338
1109.583925	-0.655348	98.000000	86.000000	-0.655348
1108.092654	-0.702352	98.000000	86.000000	-0.702352
1067.141505	-0.532164	98.000000	86.000000	-0.532164
1031.593505	-0.511135	98.000000	86.000000	-0.511135
1016.148714	-0.621523	98.000000	86.000000	-0.621523
994.158556	-0.708611	98.000000	86.000000	-0.708611
955.567746	-0.818176	98.000000	86.000000	-0.818176
931.382902	-0.858760	98.000000	86.000000	-0.858760
898.257833	-0.733569	98.000000	86.000000	-0.733569
865.196407	-0.734510	98.000000	86.000000	-0.734510
858.675753	-0.775412	98.000000	86.000000	-0.775412
790.791118	-0.690511	98.000000	86.000000	-0.690511
794.113116	-0.680184	98.000000	86.000000	-0.680184
717.785101	-0.772678	98.000000	86.000000	-0.772678
717.539289	-0.859074	98.000000	86.000000	-0.859074
678.456226	-0.905135	98.000000	86.000000	-0.905135
632.838146	-0.916737	98.000000	86.000000	-0.916737
637.949175	-0.962543	98.000000	86.000000	-0.962543
569.426738	-1.025282	98.000000	86.000000	-1.025282
563.572193	-0.910735	98.000000	86.000000	-0.910735
532.466631	-0.853750	98.000000	86.000000	-0.853750
506.884378	-1.082505	98.000000	86.000000	-1.082505
461.106603	-1.030507	98.000000	86.000000	-1.030507
457.539140	-1.035815	98.000000	86.000000	-1.035815
409.328322	-1.023959	98.000000	86.000000	-1.023959
405.881083	-0.909356	98.000000	86.000000	-0.909356
358.950331	-0.966522	98.000000	86.000000	-0.966522
343.015580	-1.137650	98.000000	86.000000	-1.137650
320.632195	-1.142467	98.000000	86.000000	-1.142467
297.827069	-1.158673	98.000000	86.000000	-1.158673
262.646146	-1.123408	98.000000	86.000000	-1.123408
259.729940	-1.276716	98.000000	86.000000	-1.276716
212.169345	-1.423674	98.000000	86.000000	-1.423674
224.740073	-1.233107	98.000000	86.000000	-1.233107
175.405403	-1.266011	98.000000	86.000000	-1.266011
163.591428	-1.315898	98.000000	86.000000	-1.315898
147.254042	-1.331305	98.000000	86.000000	-1.331305
119.318629	-1.335216	98.000000	86.000000	-1.335216
103.744872	-1.281995	98.000000	86.000000	-1.281995
85.871890	-1.343185	98.000000	86.000000	-1.343185
69.858150	-1.232801	98.000000	86.000000	-1.232801
54.915463	-1.345560	98.000000	86.000000	-1.345560
41.240320	-1.360767	98.000000	86.000000	-1.360767
26.842416	-1.221721	98.000000	86.000000	-1.221721
12.594764	-1.225989	98.000000	86.000000	-1.225989
-1.123932	-1.281621	98.000000	86.000000	-1.281621
-15.587162	-1.365563	98.000000	86.000000	-1.365563
-28.204266	-1.397755	98.000000	86.000000	-1.397755
-38.536583	-1.446932	98.000000	86.000000	-1.446932
-38.830927	-1.427369	98.000000	86.000000	-1.427369
-42.422739	-1.322218	98.000000	86.000000	-1.322218
-69.552251	-1.400214	98.000000	86.000000	-1.400214
-85.860933	-1.392221	98.000000	86.000000	-1.392221
-88.961627	-1.435641	98.000000	86.000000	-1.435641
-78.908409	-1.467448	98.000000	86.000000	-1.467448
-108.887936	-1.464847	98.000000	86.000000	-1.464847
-113.825757	-1.462243	98.000000	86.000000	-1.462243
-94.627419	-1.425373	98.000000	86.000000	-1.425373
-131.871693	-1.491426	98.000000	86.000000	-1.491426
-110.206233	-1.562903	98.000000	86.000000	-1.562903
-135.491038	-1.611231	98.000000	86.000000	-1.611231
-135.842362	-1.539428	98.000000	86.000000	-1.539428
-144.821208	-1.599241	98.000000	86.000000	-1.599241
-153.960523	-1.533167	98.000000	86.000000	-1.533167
-163.438018	-1.393113	98.000000	86.000000	-1.393113
-172.694578	-1.396377	98.000000	86.000000	-1.396377
-179.946557	-1.462427	98.000000	86.000000	-1.462427
-186.696600	-1.465379	98.000000	86.000000	-1.465379
-194.887317	-1.416910	98.000000	86.000000	-1.416910
-204.646574	-1.391467	98.000000	86.000000	-1.391467
-214.272611	-1.326142	98.000000	86.000000	-1.326142
-223.520525	-1.386697	98.000000	86.000000	-1.386697
-232.436399	-1.498383	98.000000	86.000000	-1.498383
-222.507604	-1.426866	98.000000	86.000000	-1.426866
-237.464092	-1.418442	98.000000	86.000000	-1.418442
-259.916712	-1.598477	98.000000	86.000000	-1.598477
-279.462318	-1.395168	98.000000	86.000000	-1.395168
-253.954470	-1.215519	98.000000	86.000000	-1.215519
-261.782470	-1.510548	98.000000	86.000000	-1.510548
-297.701644	-1.518839	98.000000	86.000000	-1.518839
-299.251582	-1.492817	98.000000	86.000000	-1.492817
