-8673.835830	0.054462	98.000000	100.000000	0.054462
-8670.228672	0.037645	98.000000	100.000000	0.037645
-8655.183336	0.095130	98.000000	100.000000	0.095130
-8664.101596	0.083856	98.000000	100.000000	0.083856
-8649.440452	0.026945	98.000000	100.000000	0.026945
-8651.514097	0.027371	98.000000	100.000000	0.027371
-8646.185800	-0.012178	98.000000	100.000000	-0.012178
-8661.234401	-0.051563	98.000000	100.000000	-0.051563
-8657.808542	-0.045105	98.000000	100.000000	-0.045105
-8657.709807	-0.147168	98.000000	100.000000	-0.147168
-8643.838154	-0.197418	0.000000	0.000000	-0.197418
-8633.693261	-0.053310	0.000000	0.000000	-0.053310
-8625.430780	-0.046839	0.000000	0.000000	-0.046839
-8622.745769	-0.097497	0.000000	0.000000	-0.097497
-8622.559410	-0.039451	0.000000	0.000000	-0.039451
-8624.036070	0.121145	0.000000	0.000000	0.121145
-8623.443753	0.109772	0.000000	0.000000	0.109772
-8619.274054	0.047052	0.000000	0.000000	0.047052
-8610.359366	0.058824	0.000000	0.000000	0.058824
-8598.079780	0.013443	0.000000	0.000000	0.013443
-8587.735601	-0.008909	98.000000	100.000000	-0.008909
-8579.363518	-0.071142	98.000000	100.000000	-0.071142
-8561.980931	0.003928	98.000000	100.000000	0.003928
-8583.337165	0.061560	98.000000	100.000000	0.061560
-8573.656512	0.056143	98.000000	100.000000	0.056143
-8575.759629	-0.012066	98.000000	100.000000	-0.012066
-8559.529771	0.068473	98.000000	100.000000	0.068473
-8553.169850	0.091579	98.000000	100.000000	0.091579
-8537.144035	0.057487	98.000000	100.000000	0.057487
-8531.701133	-0.005017	98.000000	100.000000	-0.005017
-8518.930719	-0.033003	98.000000	100.000000	-0.033003
-8516.774483	0.013360	98.000000	100.000000	0.013360
-8516.355740	0.036692	98.000000	100.000000	0.036692
-8511.577779	-0.042857	98.000000	100.000000	-0.042857
-8502.503026	-0.110658	98.000000	100.000000	-0.110658
-8488.970629	-0.103947	98.000000	100.000000	-0.103947
-8474.857803	-0.011607	98.000000	100.000000	-0.011607
-8463.379013	0.086065	98.000000	100.000000	0.086065
-8455.973369	0.097682	98.000000	100.000000	0.097682
-8452.802613	0.143513	98.000000	100.000000	0.143513
-8452.867883	0.097791	98.000000	100.000000	0.097791
-8449.107170	0.166461	98.000000	100.000000	0.166461
