0.145469	-0.827771	-0.975703	0.145469
0.138180	-0.836356	-0.971279	0.138180
0.130919	-0.793507	-0.926893	0.130919
0.117975	-0.767957	-0.888390	0.117975
0.127923	-0.833872	-0.964242	0.127923
0.120697	-0.836696	-0.959831	0.120697
0.124919	-0.782398	-0.909745	0.124919
0.157673	-0.762579	-0.916960	0.157673
0.173160	-0.731414	-0.901295	0.173160
0.182870	-0.757474	-0.942789	0.182870
0.169696	-0.783421	-0.949843	0.169696
0.150864	-0.746442	-0.894045	0.150864
0.160657	-0.755290	-0.912701	0.160657
0.164698	-0.769807	-0.936982	0.164698
0.145878	-0.784258	-0.932603	0.145878
0.138554	-0.810064	-0.951075	0.138554
0.159809	-0.801496	-0.958041	0.159809
0.180974	-0.747273	-0.924998	0.180974
0.179209	-0.727529	-0.909212	0.179209
0.183158	-0.747832	-0.933454	0.183158
0.192799	-0.756624	-0.946167	0.192799
0.179556	-0.742534	-0.924558	0.179556
0.183495	-0.722784	-0.903028	0.183495
0.175995	-0.748792	-0.927260	0.175995
0.157103	-0.746136	-0.905701	0.157103
0.155416	-0.749195	-0.907063	0.155416
0.182285	-0.717973	-0.896991	0.182285
0.180490	-0.704004	-0.881240	0.180490
0.184410	-0.752900	-0.934069	0.184410
0.171179	-0.767327	-0.935280	0.171179
0.163711	-0.718876	-0.885084	0.163711
0.179112	-0.750561	-0.926450	0.179112
0.200158	-0.776400	-0.973348	0.200158
0.192562	-0.716472	-0.911549	0.192562
0.179285	-0.702466	-0.878545	0.179285
0.148928	-0.757035	-0.908482	0.148928
0.147245	-0.777113	-0.921156	0.147245
0.134146	-0.762840	-0.893797	0.134146
0.103966	-0.725777	-0.832279	0.103966
0.108171	-0.683151	-0.793846	0.108171
0.089514	-0.663534	-0.755563	0.089514
0.088063	-0.649702	-0.740270	0.088063
0.098037	-0.681604	-0.776426	0.098037
0.079416	-0.736211	-0.818135	0.079416
0.066579	-0.762036	-0.831114	0.066579
0.065214	-0.759197	-0.821191	0.065214
0.046722	-0.790626	-0.834140	0.046722
0.028304	-0.816209	-0.841319	0.028304
0.009960	-0.784577	-0.791356	0.009960
0.008820	-0.781619	-0.787272	0.008820
-0.003736	-0.801508	-0.794618	-0.003736
-0.027664	-0.775626	-0.750533	-0.027664
-0.040073	-0.806947	-0.769434	-0.040073
-0.041012	-0.826712	-0.788250	-0.041012
-0.047659	-0.817838	-0.767009	-0.047659
-0.071410	-0.797572	-0.723005	-0.071410
-0.089354	-0.823064	-0.736278	-0.089354
-0.072963	-0.797053	-0.720937	-0.072963
-0.062350	-0.714038	-0.648548	-0.062350
-0.068913	-0.711301	-0.644972	-0.068913
-0.075449	-0.799935	-0.727059	-0.075449
-0.076249	-0.859647	-0.780251	-0.076249
-0.094178	-0.913396	-0.816085	-0.094178
-0.112033	-0.881263	-0.766110	-0.112033
-0.124105	-0.837833	-0.710622	-0.124105
-0.113287	-0.828836	-0.712456	-0.113287
-0.096803	-0.831289	-0.731406	-0.096803
-0.091807	-0.828014	-0.733140	-0.091807
-0.086833	-0.807615	-0.717729	-0.086833
-0.093300	-0.827264	-0.730924	-0.093300
-0.099741	-0.818274	-0.721216	-0.099741
-0.100446	-0.826445	-0.728672	-0.100446
-0.123990	-0.857416	-0.736089	-0.123990
-0.118886	-0.859702	-0.737758	-0.118886
-0.108092	-0.867681	-0.756544	-0.108092
-0.108764	-0.841357	-0.729561	-0.108764
-0.109434	-0.815134	-0.708392	-0.109434
-0.127232	-0.806143	-0.681592	-0.127232
-0.127827	-0.802891	-0.672026	-0.127827
-0.111288	-0.828197	-0.713884	-0.111288
-0.111948	-0.853392	-0.744142	-0.111948
-0.118316	-0.832794	-0.717165	-0.118316
-0.107528	-0.823694	-0.713133	-0.107528
-0.085363	-0.780361	-0.691978	-0.085363
-0.086132	-0.742910	-0.659482	-0.086132
-0.115449	-0.768418	-0.649953	-0.115449
-0.116094	-0.788106	-0.674718	-0.116094
-0.105317	-0.784864	-0.676533	-0.105317
-0.117425	-0.770207	-0.649781	-0.117425
-0.129484	-0.761315	-0.634553	-0.129484
-0.124363	-0.769582	-0.647931	-0.124363
-0.102133	-0.732127	-0.626986	-0.102133
-0.091414	-0.729080	-0.634671	-0.091414
-0.097871	-0.686067	-0.585214	-0.097871
-0.115722	-0.774561	-0.661580	-0.115722
-0.116370	-0.851265	-0.731916	-0.116370
-0.122725	-0.847703	-0.727721	-0.122725
-0.129055	-0.844148	-0.717826	-0.129055
-0.118228	-0.789206	-0.673702	-0.118228
-0.101735	-0.751614	-0.646881	-0.101735
-0.108152	-0.737010	-0.631584	-0.108152
-0.108832	-0.716749	-0.604922	-0.108832
-0.126641	-0.719406	-0.595493	-0.126641
-0.121535	-0.716335	-0.597517	-0.121535
-0.116451	-0.758952	-0.639498	-0.116451
-0.122809	-0.772836	-0.652748	-0.122809
-0.106300	-0.735264	-0.625964	-0.106300
-0.095568	-0.732100	-0.633545	-0.095568
-0.113433	-0.780336	-0.669639	-0.113433
-0.119805	-0.765554	-0.648475	-0.119805
-0.109019	-0.727983	-0.621680	-0.109019
-0.092568	-0.741953	-0.646380	-0.092568
-0.093316	-0.733017	-0.636710	-0.093316
-0.116902	-0.706981	-0.587100	-0.116902
-0.117551	-0.703885	-0.583369	-0.117551
-0.118197	-0.735058	-0.613908	-0.118197
-0.113130	-0.703282	-0.587212	-0.113130
-0.108085	-0.660210	-0.554908	-0.108085
-0.108771	-0.748645	-0.642647	-0.108771
-0.103744	-0.762477	-0.655785	-0.103744
-0.087318	-0.690590	-0.606048	-0.087318
-0.105221	-0.624702	-0.522246	-0.105221
-0.134472	-0.627601	-0.490173	-0.134472
-0.140762	-0.676165	-0.538171	-0.140762
-0.129895	-0.718813	-0.585965	-0.129895
-0.136204	-0.761280	-0.627846	-0.136204
-0.125356	-0.775015	-0.652418	-0.125356
-0.131684	-0.782975	-0.648330	-0.131684
-0.155117	-0.768054	-0.609989	-0.155117
-0.161323	-0.736057	-0.577509	-0.161323
-0.144662	-0.658500	-0.510892	-0.144662
-0.133780	-0.626938	-0.495936	-0.133780
-0.128653	-0.664023	-0.532427	-0.128653
-0.123547	-0.746632	-0.625865	-0.123547
-0.124172	-0.754662	-0.627549	-0.124172
-0.153347	-0.722679	-0.566404	-0.153347
-0.165271	-0.702241	-0.534055	-0.165271
-0.160015	-0.721852	-0.564645	-0.160015
-0.154781	-0.724245	-0.572262	-0.154781
-0.138147	-0.698070	-0.557000	-0.138147
-0.138712	-0.694837	-0.553214	-0.138712
-0.133565	-0.685899	-0.549437	-0.133565
-0.134150	-0.699833	-0.562799	-0.134150
-0.134732	-0.719414	-0.581810	-0.134732
-0.152443	-0.716066	-0.566475	-0.152443
-0.152950	-0.707015	-0.551195	-0.152950
-0.159166	-0.697994	-0.541682	-0.159166
-0.165356	-0.683293	-0.515070	-0.165356
-0.154389	-0.662935	-0.511402	-0.154389
-0.143467	-0.642654	-0.496321	-0.143467
-0.138301	-0.588188	-0.447035	-0.138301
-0.155997	-0.585332	-0.426496	-0.155997
-0.179330	-0.696688	-0.520241	-0.179330
-0.174017	-0.750478	-0.579334	-0.174017
-0.168724	-0.712676	-0.546813	-0.168724
-0.174874	-0.680731	-0.508709	-0.174874
-0.152447	-0.671753	-0.522146	-0.152447
-0.130112	-0.628542	-0.501260	-0.130112
-0.136420	-0.636895	-0.497585	-0.136420
-0.125571	-0.662338	-0.533890	-0.125571
-0.143318	-0.716223	-0.570039	-0.143318
-0.172413	-0.741327	-0.571772	-0.172413
-0.167127	-0.669247	-0.499256	-0.167127
-0.150442	-0.603165	-0.449873	-0.150442
-0.145246	-0.611582	-0.469209	-0.145246
-0.157202	-0.648511	-0.494171	-0.157202
-0.163398	-0.633888	-0.473341	-0.163398
-0.158149	-0.619319	-0.464011	-0.158149
-0.152921	-0.679038	-0.528947	-0.152921
-0.176265	-0.687112	-0.507956	-0.176265
-0.182383	-0.615202	-0.435651	-0.182383
-0.159924	-0.594973	-0.432160	-0.159924
-0.160398	-0.597662	-0.434388	-0.160398
-0.172291	-0.577493	-0.402339	-0.172291
-0.161293	-0.551690	-0.387547	-0.161293
-0.138920	-0.520277	-0.384230	-0.138920
-0.133769	-0.466146	-0.335239	-0.133769
-0.162901	-0.520727	-0.360677	-0.162901
-0.163363	-0.540818	-0.380296	-0.163363
-0.146691	-0.583662	-0.434090	-0.146691
-0.175770	-0.563511	-0.390583	-0.175770
-0.181888	-0.543436	-0.364380	-0.181888
-0.170850	-0.546279	-0.372540	-0.170850
-0.159857	-0.526264	-0.363531	-0.159857
-0.131778	-0.506325	-0.371683	-0.131778
-0.126656	-0.572117	-0.442611	-0.126656
-0.150106	-0.551979	-0.399036	-0.150106
-0.156329	-0.480525	-0.327081	-0.156329
-0.145395	-0.500723	-0.352492	-0.145395
-0.117375	-0.543674	-0.423476	-0.117375
-0.123732	-0.529341	-0.402798	-0.123732
-0.141484	-0.560743	-0.416461	-0.141484
-0.136322	-0.580590	-0.447193	-0.136322
-0.142602	-0.577508	-0.437821	-0.142602
-0.148856	-0.534461	-0.382798	-0.148856
-0.149374	-0.560108	-0.413650	-0.149374
-0.161310	-0.631327	-0.467211	-0.161310
-0.184618	-0.650854	-0.463444	-0.184618
-0.190699	-0.653164	-0.465395	-0.190699
-0.179624	-0.598355	-0.421650	-0.179624
-0.180015	-0.555184	-0.372368	-0.180015
-0.174693	-0.574998	-0.403226	-0.174693
-0.197945	-0.566173	-0.365428	-0.197945
-0.192549	-0.517405	-0.327780	-0.192549
-0.170044	-0.554487	-0.381646	-0.170044
-0.176182	-0.614252	-0.440995	-0.176182
-0.188005	-0.633794	-0.448703	-0.188005
-0.194069	-0.573304	-0.382138	-0.194069
-0.188687	-0.524477	-0.338682	-0.188687
-0.189037	-0.527237	-0.335371	-0.189037
-0.212227	-0.541401	-0.332068	-0.212227
-0.212480	-0.572631	-0.357325	-0.212480
-0.207020	-0.598017	-0.388183	-0.207020
-0.218714	-0.617583	-0.396068	-0.218714
-0.224648	-0.631351	-0.403914	-0.224648
-0.190585	-0.553692	-0.360330	-0.190585
-0.185213	-0.516316	-0.334050	-0.185213
-0.191284	-0.536192	-0.342134	-0.191284
-0.191618	-0.555980	-0.367310	-0.191618
-0.209082	-0.627073	-0.415219	-0.209082
-0.215053	-0.612214	-0.400112	-0.215053
-0.198157	-0.603120	-0.402192	-0.198157
-0.204172	-0.594057	-0.387126	-0.204172
-0.227292	-0.562183	-0.332145	-0.227292
-0.221765	-0.530433	-0.311645	-0.221765
-0.199129	-0.544490	-0.342616	-0.199129
-0.193717	-0.512801	-0.322063	-0.193717
-0.211167	-0.509788	-0.295878	-0.211167
-0.211414	-0.546753	-0.332609	-0.211414
-0.205949	-0.572140	-0.363473	-0.205949
-0.194796	-0.523183	-0.325682	-0.194796
-0.183688	-0.451580	-0.270909	-0.183688
-0.184045	-0.505891	-0.324852	-0.184045
-0.178691	-0.571395	-0.395699	-0.178691
-0.144806	-0.625204	-0.477671	-0.144806
-0.128191	-0.581710	-0.456515	-0.128191
-0.128776	-0.515546	-0.378335	-0.128776
-0.123647	-0.426807	-0.300471	-0.123647
-0.095698	-0.292743	-0.194368	-0.095698
-0.062154	-0.176356	-0.111537	-0.062154
-0.011617	-0.060442	-0.051883	-0.011617
0.090105	0.106392	0.013240	0.090105
0.151436	0.278253	0.129491	0.151436
0.172541	0.380886	0.205296	0.172541
0.170716	0.448834	0.275081	0.170716
0.191737	0.527923	0.338870	0.191737
0.184118	0.640947	0.459501	0.184118
0.170817	0.753503	0.585346	0.170817
0.117595	0.871305	0.756357	0.117595
0.064590	0.960066	0.898111	0.064590
0.051772	1.082719	1.027860	0.051772
0.027584	1.056394	1.031444	0.027584
-0.047898	0.887411	0.937931	-0.047898
-0.163045	0.667722	0.833376	-0.163045
-0.266299	0.426087	0.689273	-0.266299
-0.380550	0.231122	0.614281	-0.380550
-0.511461	0.134031	0.648089	-0.511461
-0.658964	0.054469	0.710307	-0.658964
-0.748755	-0.047608	0.698033	-0.748755
-0.718257	-0.052189	0.668675	-0.718257
-0.665037	-0.096722	0.570910	-0.665037
-0.617741	-0.209594	0.405020	-0.617741
-0.542084	-0.293449	0.251229	-0.542084
-0.461022	-0.314142	0.149462	-0.461022
-0.391711	-0.380430	0.013850	-0.391711
-0.339812	-0.417890	-0.075520	-0.339812
-0.282413	-0.392378	-0.113129	-0.282413
-0.248090	-0.349835	-0.104898	-0.248090
-0.225327	-0.296041	-0.068145	-0.225327
-0.231208	-0.276725	-0.048671	-0.231208
-0.231353	-0.297457	-0.069246	-0.231353
-0.214367	-0.363782	-0.152546	-0.214367
-0.191739	-0.367018	-0.178399	-0.191739
-0.197754	-0.387366	-0.187011	-0.197754
-0.180903	-0.384786	-0.201293	-0.180903
-0.175541	-0.410763	-0.232644	-0.175541
-0.181622	-0.390946	-0.206758	-0.181622
-0.204808	-0.376915	-0.175264	-0.204808
-0.210767	-0.414331	-0.206709	-0.210767
-0.205281	-0.434457	-0.232310	-0.205281
-0.194106	-0.448785	-0.252091	-0.194106
-0.194398	-0.463049	-0.266076	-0.194398
-0.206107	-0.482959	-0.274289	-0.206107
-0.189217	-0.417128	-0.231070	-0.189217
-0.172396	-0.368692	-0.199444	-0.172396
-0.172774	-0.354712	-0.179365	-0.172774
-0.167439	-0.317944	-0.147943	-0.167439
-0.162126	-0.366976	-0.202300	-0.162126
-0.173966	-0.398672	-0.222168	-0.173966
-0.174336	-0.390261	-0.213399	-0.174336
-0.191835	-0.427562	-0.238924	-0.191835
-0.175000	-0.430443	-0.252918	-0.175000
-0.152523	-0.404756	-0.249720	-0.152523
-0.152979	-0.402010	-0.252240	-0.152979
-0.164854	-0.393560	-0.226194	-0.164854
-0.159549	-0.385140	-0.223090	-0.159549
-0.148555	-0.348198	-0.202865	-0.148555
-0.160447	-0.351375	-0.194138	-0.160447
-0.166580	-0.383086	-0.213994	-0.166580
-0.161266	-0.386110	-0.228054	-0.161266
-0.133133	-0.354856	-0.224921	-0.133133
-0.122246	-0.323725	-0.204666	-0.122246
-0.117114	-0.298427	-0.178778	-0.117114
-0.129134	-0.296070	-0.164413	-0.129134
-0.146815	-0.299429	-0.155814	-0.146815
-0.153002	-0.297059	-0.147245	-0.153002
-0.142034	-0.294696	-0.155839	-0.142034
-0.136820	-0.286627	-0.147262	-0.136820
-0.137338	-0.278587	-0.138716	-0.137338
-0.126433	-0.264866	-0.141623	-0.126433
-0.121282	-0.325432	-0.201616	-0.121282
-0.127574	-0.345772	-0.215677	-0.127574
-0.139550	-0.326053	-0.183994	-0.139550
-0.140057	-0.317831	-0.180987	-0.140057
-0.129140	-0.309637	-0.177989	-0.129140
-0.135399	-0.352866	-0.220681	-0.135399
-0.135922	-0.350231	-0.211801	-0.135922
-0.136443	-0.319050	-0.185821	-0.136443
-0.119831	-0.265152	-0.142813	-0.119831
-0.120417	-0.245732	-0.122819	-0.120417
-0.115291	-0.243519	-0.131454	-0.115291
-0.098765	-0.247021	-0.145760	-0.098765
-0.110859	-0.233374	-0.120031	-0.110859
-0.117193	-0.202649	-0.082984	-0.117193
-0.123501	-0.240570	-0.114608	-0.123501
-0.118363	-0.261201	-0.140389	-0.118363
-0.090404	-0.201799	-0.114668	-0.090404
-0.102533	-0.188319	-0.089048	-0.102533
-0.108902	-0.237705	-0.132053	-0.108902
-0.126665	-0.321146	-0.197720	-0.126665
-0.144355	-0.318587	-0.177458	-0.144355
-0.122001	-0.293192	-0.174407	-0.122001
-0.105448	-0.279318	-0.171363	-0.105448
-0.083253	-0.219814	-0.139776	-0.083253
-0.072570	-0.189102	-0.114025	-0.072570
-0.084773	-0.198484	-0.111217	-0.084773
-0.091215	-0.190694	-0.096996	-0.091215
-0.091921	-0.182932	-0.094250	-0.091921
-0.081204	-0.180908	-0.102933	-0.081204
-0.076241	-0.173180	-0.100155	-0.076241
-0.077009	-0.211162	-0.131648	-0.077009
-0.066354	-0.180462	-0.117324	-0.066354
-0.038612	-0.161305	-0.120187	-0.038612
-0.045246	-0.165064	-0.123034	-0.045246
-0.057564	-0.163094	-0.103025	-0.057564
-0.046991	-0.189681	-0.140197	-0.046991
-0.042172	-0.193314	-0.148661	-0.042172
-0.048794	-0.174088	-0.128534	-0.048794
-0.049680	-0.177778	-0.125617	-0.049680
-0.044852	-0.175740	-0.128419	-0.044852
-0.011492	-0.156576	-0.142626	-0.011492
-0.006822	-0.143197	-0.133929	-0.006822
-0.025014	-0.135581	-0.113843	-0.025014
-0.043131	-0.150834	-0.105257	-0.043131
-0.049754	-0.143180	-0.096702	-0.049754
-0.027800	-0.135555	-0.105309	-0.027800
-0.017356	-0.070854	-0.051064	-0.017356
-0.006956	-0.012127	-0.008458	-0.006956
-0.008021	-0.079265	-0.068810	-0.008021
-0.020503	-0.146126	-0.128911	-0.020503
-0.032934	-0.161316	-0.125948	-0.032934
-0.028184	-0.165021	-0.134414	-0.028184
-0.023455	-0.145866	-0.120001	-0.023455
-0.035876	-0.121077	-0.082801	-0.035876
-0.059668	-0.107806	-0.051460	-0.059668
-0.077653	-0.123139	-0.043086	-0.077653
-0.072723	-0.144116	-0.074715	-0.072723
-0.044973	-0.107901	-0.066239	-0.044973
-0.034468	-0.088963	-0.057794	-0.034468
-0.041138	-0.115782	-0.072221	-0.041138
-0.059201	-0.096806	-0.035193	-0.059201
-0.082901	-0.100746	-0.015445	-0.082901
-0.089374	-0.138930	-0.047167	-0.089374
-0.101531	-0.125561	-0.021653	-0.101531
-0.119348	-0.112244	0.009470	-0.119348
-0.131383	-0.087558	0.040469	-0.131383
-0.137657	-0.062970	0.077053	-0.137657
-0.155326	-0.038481	0.119200	-0.155326
-0.167212	-0.116875	0.052680	-0.167212
-0.173339	-0.172105	0.003566	-0.173339
-0.190861	-0.135739	0.057442	-0.190861
-0.208311	-0.133782	0.076837	-0.208311
-0.214268	-0.126119	0.090446	-0.214268
-0.214489	-0.192719	0.024056	-0.214489
-0.203288	-0.184808	0.015043	-0.203288
-0.203552	-0.148375	0.057464	-0.203552
-0.209526	-0.123509	0.088292	-0.209526
-0.244025	-0.138713	0.107576	-0.244025
-0.255541	-0.142432	0.109652	-0.255541
-0.272719	-0.203235	0.071749	-0.272719
-0.278405	-0.172421	0.108237	-0.278405
-0.249804	-0.090336	0.161709	-0.249804
-0.238450	-0.111371	0.129309	-0.238450
-0.249983	-0.160869	0.091334	-0.249983
-0.272888	-0.147347	0.122039	-0.272888
-0.272856	-0.122456	0.152621	-0.272856
-0.267114	-0.131927	0.137396	-0.267114
-0.278524	-0.187038	0.093684	-0.278524
-0.289886	-0.201948	0.090126	-0.289886
-0.278359	-0.153979	0.126556	-0.278359
-0.255458	-0.208990	0.048633	-0.255458
-0.249779	-0.229509	0.022424	-0.249779
-0.261254	-0.192838	0.070560	-0.261254
-0.266971	-0.150603	0.118500	-0.266971
-0.261242	-0.148509	0.109143	-0.261242
-0.266956	-0.117870	0.151219	-0.266956
-0.266934	-0.087353	0.181704	-0.266934
-0.272622	-0.125482	0.149252	-0.272622
-0.266865	-0.129190	0.139775	-0.266865
-0.261130	-0.115749	0.147470	-0.261130
-0.249707	-0.125202	0.120874	-0.249707
-0.266881	-0.151743	0.111519	-0.266881
-0.278273	-0.166752	0.107915	-0.278273
-0.278197	-0.147434	0.132879	-0.278197
-0.289540	-0.111062	0.174874	-0.289540
-0.295125	-0.097676	0.199567	-0.295125
-0.283554	-0.078632	0.207029	-0.283554
-0.283450	-0.082505	0.197331	-0.283450
-0.271924	-0.103490	0.164832	-0.271924
-0.260445	-0.101546	0.161020	-0.260445
-0.277562	-0.053923	0.220039	-0.277562
-0.277477	-0.063597	0.216003	-0.277477
-0.277391	-0.130331	0.149172	-0.277391
-0.277304	-0.133976	0.139719	-0.277304
-0.265795	-0.143313	0.118885	-0.265795
-0.260043	-0.101215	0.160953	-0.260043
-0.265733	-0.070708	0.191429	-0.265733
-0.277109	-0.086006	0.187520	-0.277109
-0.288437	-0.101238	0.189338	-0.288437
-0.288296	-0.139247	0.145468	-0.288296
-0.305285	-0.142834	0.158882	-0.305285
-0.299362	-0.117852	0.177954	-0.299362
-0.276331	-0.104390	0.168397	-0.276331
-0.247682	-0.062429	0.187432	-0.247682
-0.236280	-0.009216	0.223521	-0.236280
-0.230634	0.009519	0.242333	-0.230634
-0.242142	-0.011794	0.226807	-0.242142
-0.259311	-0.067278	0.188504	-0.259311
-0.276408	-0.048299	0.230304	-0.276408
-0.276303	-0.017974	0.260512	-0.276303
-0.281908	-0.022034	0.262046	-0.281908
-0.270357	-0.037495	0.235023	-0.270357
-0.253142	-0.047180	0.202402	-0.253142
-0.247416	-0.039692	0.204177	-0.247416
-0.253134	-0.049363	0.200235	-0.253134
-0.270247	-0.047571	0.219153	-0.270247
-0.281578	-0.017233	0.260835	-0.281578
-0.281441	-0.015569	0.262375	-0.281441
-0.269883	-0.025330	0.241068	-0.269883
-0.269791	-0.040758	0.231269	-0.269791
-0.263987	-0.056122	0.210092	-0.263987
-0.258207	-0.037158	0.217553	-0.258207
-0.263869	-0.018269	0.247827	-0.263869
-0.275216	-0.010876	0.260846	-0.275216
-0.292226	0.007909	0.296654	-0.292226
-0.280614	0.015199	0.292343	-0.280614
-0.274757	0.005330	0.276630	-0.274757
-0.286054	0.018345	0.306665	-0.286054
-0.268752	0.037018	0.302314	-0.268752
-0.251519	0.067038	0.315113	-0.251519
-0.257197	0.045543	0.299308	-0.257197
-0.268560	0.024138	0.289279	-0.268560
-0.279876	0.002822	0.279291	-0.279876
-0.268302	-0.006983	0.257924	-0.268302
-0.256774	-0.022457	0.236645	-0.256774
-0.262423	0.019238	0.278267	-0.262423
-0.268048	0.009372	0.279748	-0.268048
-0.267937	-0.011873	0.252671	-0.267937
-0.262116	-0.061580	0.202865	-0.262116
-0.244896	-0.008296	0.238919	-0.244896
-0.239166	0.027642	0.269115	-0.239166
-0.267721	-0.016510	0.253506	-0.267721
-0.296157	-0.060479	0.237962	-0.296157
-0.290212	-0.035742	0.256744	-0.290212
-0.290001	0.023158	0.309711	-0.290001
-0.261238	0.024716	0.282518	-0.261238
-0.244011	0.026269	0.272567	-0.244011
-0.272537	0.010687	0.285499	-0.272537
-0.289523	0.018012	0.304089	-0.289523
-0.283597	0.031019	0.311183	-0.283597
-0.289114	0.043975	0.329668	-0.289114
-0.277476	0.062590	0.342367	-0.277476
-0.277305	0.035447	0.309332	-0.277305
-0.277133	-0.008714	0.265011	-0.277133
-0.248408	0.021543	0.272266	-0.248408
-0.248352	0.051678	0.296622	-0.248352
-0.265425	0.024587	0.292328	-0.265425
-0.265296	0.014741	0.282341	-0.265296
-0.265166	0.050619	0.312367	-0.265166
-0.253614	0.069221	0.325140	-0.253614
-0.247819	0.064907	0.309310	-0.247819
-0.264887	0.054902	0.322095	-0.264887
-0.259043	0.090622	0.346250	-0.259043
-0.247511	0.126197	0.376015	-0.247511
-0.258866	0.087394	0.342845	-0.258866
-0.270173	0.025909	0.298390	-0.270173
-0.264301	0.044622	0.305510	-0.264301
-0.287003	0.006158	0.295471	-0.287003
-0.292480	0.013535	0.308314	-0.292480
-0.280802	0.072278	0.349656	-0.280802
-0.274880	0.125070	0.402250	-0.274880
-0.274691	0.097703	0.368973	-0.274691
-0.263081	0.047609	0.312990	-0.263081
-0.268648	0.054824	0.325761	-0.268648
-0.262770	0.056301	0.321349	-0.262770
-0.262624	0.046353	0.311245	-0.262624
-0.285320	0.053578	0.335444	-0.285320
-0.302210	0.032224	0.330992	-0.302210
-0.290477	0.039511	0.332269	-0.290477
-0.267370	0.081031	0.344961	-0.267370
-0.267198	0.070990	0.340471	-0.267198
-0.267025	0.060992	0.330288	-0.267025
-0.266851	0.073878	0.342988	-0.266851
-0.266676	0.092422	0.355637	-0.266676
-0.260790	0.116602	0.379654	-0.260790
-0.272057	0.146395	0.420703	-0.272057
-0.271856	0.153225	0.427321	-0.271856
-0.260234	0.160028	0.416780	-0.260234
-0.242948	0.183935	0.429123	-0.242948
-0.254282	0.224875	0.475677	-0.254282
-0.248438	0.248517	0.499198	-0.248438
-0.259747	0.209249	0.465517	-0.259747
-0.271009	0.153011	0.426263	-0.271009
